id,Gene name,strength,eigenvector,close,betweenness,community,core4854,core6920,core7464
AGAP003329,,77.22,0.017624149,0.240972428,0.000356856,3,core4854,,
AGAP003331,,11.59,0.000138272,0.211378054,1.13E-05,8,,,
AGAP003332,,166.4,0.022811437,0.247731954,0.001999667,3,core4854,,
AGAP003334,CPLCX2,2,0.000118124,0.18304795,0,3,,,
AGAP003335,,36.7,0.000737429,0.222304788,0.00022241,2,,,
AGAP003336,,35.62,0.000152616,0.216322679,3.62E-05,1,,,
AGAP003337,,3.65,0.000195196,0.203494402,0.000255355,10,,,
AGAP003338,TRX3,36.48,0.002290743,0.229588836,0,5,,,
AGAP003339,,47.36,0.000358406,0.20533764,6.32E-06,11,,,
AGAP003340,,45.93,0.000338774,0.215313864,0.000191155,11,,,
AGAP003341,,30.86,0.00028866,0.215021125,7.51E-06,4,,,
AGAP003342,,52.76,0.000389693,0.225030643,4.95E-06,8,,,
AGAP003343,CYP6AG1,2.71,2.72E-05,0.184348619,3.75E-06,16,,,
AGAP003344,,230.41,0.002955905,0.243246536,0.000188738,1,core4854,,
AGAP003345,,174.58,0.004210712,0.258940831,0.001706014,4,core4854,,
AGAP003346,,3.51,3.80E-06,0.187137772,1.79E-05,1,,,
AGAP003349,,33.62,0.001006303,0.225198581,0.000207431,2,,,
AGAP003351,,7.58,3.57E-05,0.198632587,1.96E-05,8,,,
AGAP003352,,6.8,1.96E-05,0.184056689,6.62E-06,7,,,
AGAP003353,,35.41,0.00042311,0.225041881,2.05E-05,1,,,
AGAP003354,A5R3,100.58,0.000829762,0.222573691,0.00034743,7,,,
AGAP003355,,79.23,0.004166631,0.228911026,0.000135181,6,,,
AGAP003356,,1.35,9.48E-06,0.177185063,2.30E-07,8,,,
AGAP003357,,9.61,0.000140218,0.218393269,0.000104454,16,,,
AGAP003358,,4.19,2.01E-06,0.186619506,2.54E-05,9,,,
AGAP003359,,5.66,0.000293336,0.197263723,2.05E-06,2,,,
AGAP003360,,99.34,0.002924924,0.238074661,6.66E-05,1,core4854,,
AGAP003361,,26.7,0.003347619,0.220013756,1.71E-06,4,,,
AGAP003363,,0.69,1.05E-06,0.165157566,0,4,,,
AGAP003364,,206.74,0.012174931,0.257679789,0.002446812,4,core4854,,
AGAP003365,,67.63,0.000807929,0.231866024,0.000230019,4,,,
AGAP003366,,4.89,9.05E-05,0.217538198,7.98E-06,1,,,
AGAP003367,,64.37,0.009591966,0.241429731,6.13E-05,5,core4854,,
AGAP003368,,0.68,9.77E-05,0.186644984,0,4,,,
AGAP003369,,65.89,0.008251804,0.244530428,0.000202127,4,core4854,,
AGAP003371,,3.37,6.58E-05,0.191176903,0,4,,,
AGAP003372,,33.97,0.000633434,0.222030652,2.24E-05,1,,,
AGAP003373,SCRB17,2.06,1.90E-06,0.185336327,3.93E-06,12,,,
AGAP003374,,33.03,0.002654023,0.227086185,5.06E-05,4,,,
AGAP003375,,58.92,0.005084116,0.216156639,5.16E-05,13,,,
AGAP003377,CPR115,371.11,0.058890351,0.265094058,0.003040483,3,core4854,core6920,
AGAP003378,CPR116,15.33,0.000727967,0.189574758,5.75E-06,13,,,
AGAP003379,,13.93,9.01E-05,0.195632737,3.53E-05,2,,,
AGAP003380,CPR118,147.73,0.022081866,0.250094011,0.000358833,3,core4854,,
AGAP003381,CPR119,75.15,0.004368202,0.228301928,0.000286045,2,,,
AGAP003382,CPR120,22.8,0.003308815,0.229288495,9.20E-07,5,,,
AGAP003383,CPR121,8.35,0.00076519,0.201149148,4.31E-08,3,,,
AGAP003384,CPR122,24.74,0.00104238,0.219564972,5.70E-05,2,,,
AGAP003386,,96.26,0.006484646,0.24666119,0.000334523,4,core4854,,
AGAP003388,,0.69,5.26E-06,0.17801811,0,4,,,
AGAP003389,,7.25,0.00014019,0.218922346,8.37E-07,1,,,
AGAP003390,CPR124,159.21,0.036773546,0.23452533,0.000165901,3,core4854,core6920,
AGAP003394,,56.52,0.006758365,0.221443867,0.000119379,3,,,
AGAP003395,,65.3,0.002119359,0.238951681,0.000468632,4,,,
AGAP003396,,20.18,0.000237885,0.230212546,9.25E-05,1,,,
AGAP003397,,62.12,0.002308423,0.227345397,0.000279234,5,,,
AGAP003398,,106.56,0.01053547,0.260179751,0.001374766,5,core4854,,
AGAP003399,,0.69,8.92E-06,0.17451271,0,4,,,
AGAP003400,,11.05,0.000240106,0.20518828,0,6,,,
AGAP003401,,6.32,5.92E-05,0.211131589,4.47E-05,2,,,
AGAP003402,,22.85,0.000396033,0.213230365,8.40E-06,4,,,
AGAP003404,,226.67,0.001450766,0.240868288,0.000261754,1,core4854,,
AGAP003405,,0.68,3.99E-06,0.175660131,0,2,,,
AGAP003406,,15.04,0.000328338,0.209657385,2.17E-06,2,,,
AGAP003409,,16.07,0.006116521,0.216187155,1.27E-05,3,,,
AGAP003410,,517.18,0.004039532,0.261037633,0.007411689,1,core4854,,
AGAP003411,,228.42,0.001201541,0.240306228,0.00062597,8,core4854,,
AGAP003412,RpS28,170.86,0.022578402,0.258197503,0.000142643,5,core4854,core6920,core7464
AGAP003413,,10.56,0.000177769,0.214939292,0,1,,,
AGAP003414,,0.69,1.33E-06,0.160713593,0,5,,,
AGAP003415,,57.41,0.000931796,0.228733945,2.41E-05,1,,,
AGAP003416,,107.58,0.001059997,0.234819005,0.000137619,1,core4854,,
AGAP003417,,5.41,1.92E-05,0.197851978,3.68E-06,4,,,
AGAP003418,,0.73,6.92E-07,0.172534919,0,7,,,
AGAP003419,,0.7,0.000109228,0.177823046,0,3,,,
AGAP003420,Osi22,20.33,0.004708069,0.217787433,4.66E-05,3,,,
AGAP003421,,43.12,2.24E-05,0.196478154,2.28E-05,9,,,
AGAP003422,,0.67,4.99E-08,0.157505958,0,9,,,
AGAP003423,,30.34,0.000528578,0.224174607,2.62E-05,4,,,
AGAP003424,,16.5,0.000166601,0.216037145,8.77E-07,1,,,
AGAP003425,,10.18,0.00034545,0.20666507,1.44E-08,4,,,
AGAP003428,,294.95,0.032956571,0.267618064,0.004117673,4,core4854,,
AGAP003429,,0.71,0.000215356,0.192690666,0,3,,,
AGAP003430,VhaM8.9,31.01,0.001761137,0.224406191,8.38E-06,5,,,
AGAP003431,,13.14,0.003874372,0.22288053,0,3,,,
AGAP003432,,7.51,0.000350137,0.188081382,6.46E-06,10,,,
AGAP003433,,3.44,1.50E-05,0.18699769,3.22E-06,11,,,
AGAP003434,,81.08,0.007808471,0.246524136,0.000677659,4,core4854,,
AGAP003437,,83.6,0.012462839,0.245786255,0.000119445,4,core4854,,
AGAP003438,,26.13,0.000271594,0.223163991,1.01E-06,1,,,
AGAP003439,,72.21,0.020834078,0.249868752,0.006935688,3,core4854,,
AGAP003440,,12.35,0.000137401,0.209387101,3.03E-05,5,,,
AGAP003441,,2.77,5.39E-07,0.165435668,0,14,,,
AGAP003442,,11.14,0.000117326,0.205163481,0.000535661,14,,,
AGAP003444,,4.18,0.000116677,0.190778798,4.00E-05,3,,,
AGAP003445,Tsc1,9.02,0.00044424,0.207075383,2.33E-06,4,,,
AGAP003446,,56.88,0.000183261,0.210778117,0.000117744,8,,,
AGAP003447,,9.74,6.77E-05,0.207965779,4.90E-06,1,,,
AGAP003453,,1.38,1.91E-06,0.176505851,0,9,,,
AGAP003454,,37.27,0.000125211,0.214847744,0.000109876,1,,,
AGAP003457,,14.71,0.001726775,0.23030224,8.49E-05,3,,,
AGAP003459,,89.89,0.000514545,0.232233786,9.24E-05,1,,,
AGAP003460,,81.05,0.000566871,0.226978901,2.31E-05,1,,,
AGAP003461,,12.31,0.000105037,0.215199096,1.31E-05,1,,,
AGAP003462,,10.19,6.75E-05,0.194477249,0,1,,,
AGAP003463,,12.99,0.000462528,0.223168142,4.40E-05,5,,,
AGAP003464,,23.56,0.000121337,0.212205213,7.88E-05,1,,,
AGAP003465,,16.62,0.001811872,0.206846738,2.30E-05,3,,,
AGAP003466,Osi15,52.81,0.002926492,0.204923004,5.32E-05,13,,,
AGAP003468,,69.36,0.012735308,0.224972883,1.36E-05,3,,,
AGAP003469,Osi18,72.56,0.007738982,0.219019129,0.000133298,3,,,
AGAP003470,,19.36,0.001603408,0.217691968,3.38E-06,2,,,
AGAP003471,Osi20,24.81,0.001500773,0.201046279,0.000180055,13,,,
AGAP003473,,70.82,0.000242398,0.221670636,0.00062608,7,,,
AGAP003474,,70.39,0.000349156,0.215498247,0.000116101,7,,,
AGAP003475,,32.08,0.001719568,0.220282568,4.47E-06,5,,,
AGAP003476,,33.5,0.000357772,0.216550209,3.81E-07,1,,,
AGAP003477,CCT6,34.8,0.000566337,0.217936622,1.02E-05,5,,,
AGAP003478,,7.52,4.35E-05,0.19472994,5.03E-05,6,,,
AGAP003481,,12.09,0.001052957,0.192814221,0,10,,,
AGAP003483,,0.72,1.52E-06,0.170199638,0,9,,,
AGAP003484,,21.49,0.000360992,0.22654856,6.41E-05,4,,,
AGAP003485,,40.4,0.000686642,0.225325673,4.64E-05,1,,,
AGAP003486,,78.41,0.003387489,0.230939976,2.05E-05,4,core4854,,
AGAP003487,,0.69,2.60E-07,0.153407229,0,16,,,
AGAP003488,,26.88,0.000369749,0.223866602,0,1,,,
AGAP003489,Vps13B,6.14,3.36E-05,0.204445083,5.26E-06,1,,,
AGAP003490,,0.68,1.03E-07,0.148647042,0,10,,,
AGAP003492,,10.3,0.003741103,0.216584559,7.19E-08,3,,,
AGAP003493,,8.92,3.04E-05,0.188138215,8.69E-06,7,,,
AGAP003495,,3.37,9.33E-05,0.191225895,0,2,,,
AGAP003496,,33.57,0.003901821,0.226227339,0.000198182,2,,,
AGAP003497,,56.08,0.001182992,0.221684542,4.45E-05,4,,,
AGAP003498,,121.01,0.01127367,0.242049412,0.000173523,4,core4854,,
AGAP003499,,2.04,0.000148682,0.18574454,0,2,,,
AGAP003500,,196.16,0.037866294,0.236266037,0.000469096,3,core4854,core6920,
AGAP003501,,229.01,0.04491467,0.238836863,0.000992501,3,core4854,core6920,
AGAP003502,HPX6,91.31,0.00079088,0.220619965,3.88E-07,6,core4854,,
AGAP003503,,54.36,0.000301025,0.227889607,3.23E-05,1,,,
AGAP003504,,120.89,0.002720341,0.228882379,0.000121057,4,core4854,,
AGAP003506,,220.97,0.011168179,0.24187706,0.000590805,4,core4854,,
AGAP003507,Vps24,10.44,0.000151005,0.220012927,1.19E-06,1,,,
AGAP003508,,4.04,1.21E-05,0.195733478,2.72E-06,1,,,
AGAP003509,,137.67,0.002339389,0.241290755,0.001127227,6,core4854,,
AGAP003510,,9.51,0.001772325,0.21107163,3.70E-05,3,,,
AGAP003512,,34.1,0.001482704,0.228287405,6.92E-05,2,,,
AGAP003513,,0.69,1.02E-06,0.161584521,0,6,,,
AGAP003514,,0.69,5.54E-09,0.138625278,0,7,,,
AGAP003516,NIT8492,45.65,0.000335002,0.236780888,0.000181341,1,,,
AGAP003517,,46.03,0.000787569,0.236603617,0.000260746,1,,,
AGAP003519,,139.8,0.030809183,0.252534289,0.000498989,3,core4854,,
AGAP003521,,70.57,0.000671755,0.229514686,2.80E-06,1,core4854,,
AGAP003523,,8.72,0.000848677,0.206158581,0,4,,,
AGAP003524,,2.01,1.36E-05,0.188882973,0,1,,,
AGAP003525,,22.65,0.000908944,0.22518596,0.000143685,5,,,
AGAP003526,,21.36,0.000132558,0.224712828,3.39E-05,4,,,
AGAP003527,,20.25,0.000141162,0.225063098,1.02E-05,1,,,
AGAP003530,OBP6,20.13,0.00017955,0.199905768,6.16E-06,6,,,
AGAP003531,IR41n,23.59,0.000652204,0.214048815,4.16E-05,2,,,
AGAP003532,RpS3a,51,0.010766219,0.247066641,0.000191727,5,,,
AGAP003533,,73.68,0.002630663,0.244910242,9.47E-05,5,core4854,,
AGAP003534,,30.54,0.000434546,0.222323542,5.29E-05,1,,,
AGAP003535,,3.38,5.30E-06,0.177019772,2.45E-05,6,,,
AGAP003536,,22.93,0.000300318,0.223144799,0.000301331,1,,,
AGAP003537,,67.81,0.008788644,0.231618218,1.43E-05,4,core4854,,
AGAP003538,RpL36a,122.32,0.01181988,0.244435856,7.62E-05,5,core4854,core6920,core7464
AGAP003539,,76.68,0.00081865,0.228068986,3.59E-06,1,core4854,,
AGAP003540,,58.98,0.001288737,0.25302875,0.001048228,4,,,
AGAP003541,,119.45,0.026918034,0.242436522,0.00057201,3,core4854,,
AGAP003543,,61.18,0.000498336,0.231095269,5.08E-05,1,,,
AGAP003544,,11.77,0.000110589,0.21654902,6.04E-07,1,,,
AGAP003545,Osk,30.17,6.26E-05,0.199380306,9.58E-06,8,,,
AGAP003546,,27.79,0.008680016,0.22818581,4.45E-06,3,,,
AGAP003547,,149.9,0.001237439,0.226434318,5.41E-05,6,core4854,,
AGAP003548,,4.15,0.000211667,0.202148725,3.75E-06,4,,,
AGAP003549,,14.29,0.000271645,0.221242674,1.45E-05,1,,,
AGAP003550,,13.33,6.70E-05,0.198334958,6.81E-06,8,,,
AGAP003551,,16.59,0.000195034,0.206773049,1.10E-05,1,,,
AGAP003552,,107.08,0.000847478,0.231803841,0.000101459,1,core4854,,
AGAP003553,,212.99,0.012079487,0.255555565,0.000190408,5,core4854,core6920,
AGAP003555,,67.48,0.001087344,0.2305357,1.28E-06,1,core4854,,
AGAP003556,RpL3,219.71,0.015784938,0.253053481,0.001020284,5,core4854,core6920,core7464
AGAP003557,,17.94,0.000338887,0.213748674,6.87E-06,1,,,
AGAP003558,,102.63,0.002067429,0.239001997,0.00010772,1,core4854,,
AGAP003559,,209.5,0.052847514,0.252746911,8.46E-05,3,core4854,core6920,
AGAP003560,,1.35,9.55E-06,0.180392378,4.17E-07,5,,,
AGAP003562,,13.73,6.16E-05,0.209494728,5.26E-06,1,,,
AGAP003565,,15.29,3.47E-05,0.214318882,0.000385976,1,,,
AGAP003566,,10.57,0.000112626,0.216144956,0,1,,,
AGAP003567,,84.84,0.000944929,0.230967087,1.68E-05,1,core4854,,
AGAP003568,COE22933,107.8,0.003093926,0.232471825,0.000431776,2,,,
AGAP003570,,11.49,0.002052472,0.21243262,3.67E-07,3,,,
AGAP003571,,9.84,0.002867361,0.216740589,1.30E-05,3,,,
AGAP003572,,327.08,0.052958388,0.261078352,0.001312515,3,core4854,,
AGAP003573,,215.48,0.042679792,0.238060046,0.000812821,3,core4854,core6920,
AGAP003575,,8.27,0.000139617,0.212506952,0,1,,,
AGAP003576,,14.41,0.00020847,0.215424402,3.82E-05,1,,,
AGAP003578,,2,3.21E-06,0.172760727,1.25E-06,5,,,
AGAP003579,,2.73,4.39E-06,0.166122057,2.73E-06,2,,,
AGAP003580,,43.38,0.000945398,0.216932429,0.000255866,7,,,
AGAP003582,,0.69,0.000297943,0.197641319,0,3,,,
AGAP003583,,1.98,1.12E-06,0.162321431,0,7,,,
AGAP003584,,3.35,7.65E-05,0.192942812,4.74E-06,5,,,
AGAP003585,,75.81,0.000661945,0.238897626,0.000280361,1,,,
AGAP003586,,7.58,0.000134995,0.193011125,3.27E-06,5,,,
AGAP003588,VATH,116.11,0.010724456,0.232984611,4.95E-05,5,core4854,core6920,core7464
AGAP003589,,26.5,0.000177444,0.223474401,6.16E-05,1,,,
AGAP003590,,56.16,0.000698577,0.234126695,1.21E-05,1,,,
AGAP003591,,41.37,0.000301718,0.224093947,1.65E-06,8,,,
AGAP003592,RpLP0,42.85,0.007068847,0.233892102,1.83E-05,5,,,
AGAP003593,,10.54,0.000132978,0.214754972,1.83E-05,1,,,
AGAP003594,,102.53,0.00087186,0.230431896,3.34E-05,4,core4854,,
AGAP003595,,13.86,0.000178503,0.223089104,0,1,,,
AGAP003596,,3.48,2.13E-05,0.1937346,2.55E-05,7,,,
AGAP003597,,28.24,0.000253525,0.21464017,0.000134946,5,,,
AGAP003598,,22.39,0.000134537,0.214354144,8.44E-06,1,,,
AGAP003599,ATPsynO,169.81,0.019428452,0.255993605,0.000451488,5,core4854,core6920,core7464
AGAP003600,,1.42,3.26E-05,0.169644847,9.06E-07,7,,,
AGAP003601,,23.12,0.000333861,0.218578643,0,1,,,
AGAP003602,,19.62,0.000319544,0.217991627,1.98E-06,1,,,
AGAP003603,,26.2,0.002630075,0.220545596,4.19E-06,6,,,
AGAP003604,,79.91,0.000703239,0.220997047,2.58E-05,6,core4854,,
AGAP003605,,33.05,0.001245834,0.227898207,4.23E-05,4,,,
AGAP003606,,2.15,1.64E-05,0.188896587,0.000119943,16,,,
AGAP003607,,49,0.008125989,0.23437269,8.30E-05,2,,,
AGAP003608,CYP4AA1,2.71,6.60E-06,0.174304671,1.89E-06,7,,,
AGAP003610,,2.06,2.33E-05,0.181041466,0.000170606,16,,,
AGAP003611,,3.49,3.02E-05,0.167319373,0,13,,,
AGAP003612,,28.85,0.000781365,0.228625472,0.000161964,5,,,
AGAP003613,,22,0.00063657,0.224084767,8.52E-05,5,,,
AGAP003614,,0.67,6.09E-06,0.159833269,0,5,,,
AGAP003615,,22.71,0.000713238,0.221327088,5.35E-06,5,,,
AGAP003616,,30.78,0.002861372,0.224354423,1.28E-05,4,,,
AGAP003618,,1.32,3.77E-05,0.18320274,0,5,,,
AGAP003619,,78.19,0.01042343,0.242686375,0.000424782,4,core4854,,
AGAP003620,,75.22,0.002506771,0.226927324,0.000531017,7,,,
AGAP003621,,33.22,0.000120418,0.218270558,2.04E-05,1,,,
AGAP003622,,21.76,7.40E-05,0.217181197,5.10E-05,1,,,
AGAP003626,,59.45,0.015782732,0.22383979,4.78E-06,3,core4854,,
AGAP003629,,1.34,1.27E-07,0.158395142,1.65E-06,7,,,
AGAP003630,,2.05,0.000116073,0.180993314,0,2,,,
AGAP003631,GPRGRP2,8.19,0.000164677,0.21135043,3.90E-05,2,,,
AGAP003632,,54.49,0.000536564,0.227594448,7.89E-05,1,,,
AGAP003633,,102.22,0.003759723,0.238966967,6.14E-05,4,core4854,,
AGAP003635,,4.92,0.000198947,0.210597379,4.43E-05,4,,,
AGAP003636,,10.68,0.000338118,0.201038215,4.31E-07,7,,,
AGAP003638,,17.09,0.001446244,0.215789335,1.34E-06,4,,,
AGAP003639,,160.45,0.025044288,0.228458214,9.63E-05,10,core4854,,
AGAP003640,SP8905,61.68,0.008121762,0.224518318,0.000421387,10,,,
AGAP003642,SP8898,66.03,0.004207652,0.212220874,0.000265124,10,,,
AGAP003643,,271.59,0.037247606,0.264982886,0.002965949,4,core4854,,
AGAP003644,mRpS11,41.85,0.0012338,0.224621876,1.85E-05,5,,,
AGAP003645,,2.8,8.50E-06,0.177115545,3.52E-06,4,,,
AGAP003646,,6.86,2.82E-05,0.201086131,6.40E-06,1,,,
AGAP003647,,6.93,0.000104387,0.21880245,3.17E-06,1,,,
AGAP003648,,37.99,0.00057797,0.233919043,2.10E-05,1,,,
AGAP003649,,0.68,1.37E-05,0.172204621,0,5,,,
AGAP003650,,188.39,0.001855702,0.246731292,0.000256047,1,core4854,,
AGAP003651,,133.11,0.027117509,0.24712833,4.53E-05,3,core4854,,
AGAP003652,,6.14,8.69E-05,0.204281928,3.31E-07,5,,,
AGAP003654,GPRCAL3,2.73,8.98E-06,0.19320626,7.88E-06,6,,,
AGAP003655,,14.93,3.70E-05,0.201191292,1.61E-05,1,,,
AGAP003656,,3.38,8.81E-06,0.17946673,4.91E-06,7,,,
AGAP003657,,10.46,9.73E-05,0.208068069,0.000153122,1,,,
AGAP003658,GPRALS1,133.43,0.018562645,0.245046876,0.000132608,2,core4854,,
AGAP003660,,194.79,0.046784569,0.24634906,8.54E-05,3,core4854,core6920,
AGAP003661,,30.27,0.003658708,0.222553088,0.000421743,7,,,
AGAP003662,,66.39,0.002194043,0.246795545,0.000144995,5,,,
AGAP003663,,98.04,0.023713932,0.246738338,0.000120753,3,core4854,,
AGAP003664,,53.34,0.003026455,0.21833015,0.000129,13,,,
AGAP003665,,7.58,0.00066783,0.209445653,2.54E-06,2,,,
AGAP003666,,114.66,0.017165963,0.246679439,5.80E-05,4,core4854,,
AGAP003667,,19.91,0.000188455,0.221345258,1.02E-06,1,,,
AGAP003669,,6.92,0.000623137,0.203355474,1.54E-05,3,,,
AGAP003670,,25.02,0.000374982,0.201858533,0.000136707,2,,,
AGAP003671,Bap,21.39,0.001173794,0.21852878,2.64E-05,2,,,
AGAP003672,,2.7,3.48E-05,0.190935608,2.21E-06,6,,,
AGAP003674,,14.88,0.000871746,0.202996174,3.96E-07,2,,,
AGAP003675,CRZ,2.06,3.36E-05,0.182407694,1.44E-07,2,,,
AGAP003676,,75.43,0.00049421,0.231825973,0.000173402,1,,,
AGAP003677,,95.41,0.02142867,0.239495246,0.000454628,3,core4854,,
AGAP003678,LST2,1.34,9.06E-06,0.169291345,1.73E-07,4,,,
AGAP003679,,26.84,0.000294189,0.196450387,4.30E-06,11,,,
AGAP003680,ABCH2,0.71,1.12E-07,0.159542593,0,1,,,
AGAP003681,,0.65,2.53E-07,0.160573799,0,1,,,
AGAP003684,,25.41,0.002196658,0.217014604,3.53E-05,2,,,
AGAP003685,,64.02,0.016831399,0.233798788,3.63E-06,3,core4854,,
AGAP003686,,3.38,6.41E-05,0.199363639,4.14E-06,6,,,
AGAP003687,,4.03,9.05E-05,0.198395648,4.53E-07,5,,,
AGAP003688,,13.19,0.000109276,0.207907439,1.44E-07,1,,,
AGAP003689,CLIPC7,1.31,3.87E-07,0.154294818,0,7,,,
AGAP003692,,50.63,9.15E-06,0.195922688,0.000119898,9,,,
AGAP003695,,4.25,3.25E-06,0.180163268,2.45E-05,9,,,
AGAP003697,,2.09,7.93E-07,0.168319621,0.000169592,1,,,
AGAP003698,,260.89,0.001132688,0.246848299,0.003307251,1,,,
AGAP003699,,164.69,0.001335305,0.245364983,0.000172059,1,core4854,,
AGAP003700,,35.83,0.001326237,0.225116255,1.82E-06,5,,,
AGAP003701,,300.13,0.002121602,0.247315402,0.000641981,1,core4854,,
AGAP003702,,6.81,6.68E-05,0.197678153,3.31E-05,4,,,
AGAP003703,,30.25,0.000117745,0.218563278,1.46E-05,8,,,
AGAP003704,,4.13,1.32E-05,0.193768744,1.58E-07,1,,,
AGAP003705,,55.36,0.000455692,0.229609179,4.88E-05,1,,,
AGAP003706,,16.11,0.000211892,0.211757499,1.42E-06,1,,,
AGAP003707,,26.37,0.000257522,0.212133905,3.79E-06,1,,,
AGAP003709,,84.85,0.007761308,0.235381761,0.000109915,6,core4854,,
AGAP003710,,1.37,8.68E-06,0.171975087,8.49E-07,8,,,
AGAP003711,,55.73,0.011567911,0.245209734,0.000185364,3,,,
AGAP003712,Ast1,1.33,4.35E-06,0.177759234,0,7,,,
AGAP003713,,38.33,2.47E-05,0.194627682,1.15E-06,9,,,
AGAP003715,,0.68,3.33E-08,0.1482337,0,7,,,
AGAP003717,,73.3,0.009158658,0.245741855,0.000678454,3,,,
AGAP003718,,81.68,0.001862369,0.226401959,0.000103687,6,core4854,,
AGAP003719,,4.83,4.52E-05,0.202545085,1.34E-06,1,,,
AGAP003720,,16.82,0.000232806,0.223056174,3.14E-06,1,,,
AGAP003721,ANXB10B,108.44,0.003010005,0.246823965,0.00023802,5,core4854,,
AGAP003722,ANXB10C,7.72,3.87E-05,0.206137961,0.000117127,4,,,
AGAP003723,,2,1.34E-05,0.18702484,0,1,,,
AGAP003725,,1.39,8.06E-05,0.181921495,0,4,,,
AGAP003726,,4.12,4.00E-05,0.206708978,2.55E-06,6,,,
AGAP003728,,37.96,0.0003952,0.219606775,4.86E-06,1,,,
AGAP003729,,23.97,0.000444121,0.215330187,6.04E-05,5,,,
AGAP003730,,26.94,0.007499935,0.220940523,6.66E-07,3,,,
AGAP003731,Vps37B,37.15,0.00047135,0.224444386,1.04E-06,1,,,
AGAP003732,,77.72,0.000467553,0.228113807,5.04E-05,1,,,
AGAP003733,,1.37,2.80E-06,0.168625036,0,6,,,
AGAP003736,,24.87,0.006878383,0.224616087,2.69E-05,3,,,
AGAP003737,,53.51,0.000268226,0.227121111,3.47E-05,1,,,
AGAP003738,,0.72,1.27E-07,0.161737459,0,6,,,
AGAP003739,,62.61,0.000577076,0.212348349,0.00010404,6,,,
AGAP003740,,46.86,0.000166695,0.213960334,1.79E-05,1,,,
AGAP003741,,0.67,7.46E-06,0.159450423,0,3,,,
AGAP003742,,16.03,0.001775355,0.236475939,0.000223062,8,,,
AGAP003743,,31.18,0.00021618,0.234396503,0.000523781,8,,,
AGAP003744,,30.97,0.000128322,0.210034233,1.55E-05,8,,,
AGAP003745,,11.58,0.000207207,0.207484564,3.36E-06,4,,,
AGAP003746,,60.26,0.010400946,0.228980607,1.72E-05,3,,,
AGAP003747,,59.11,0.000416062,0.210612352,8.21E-05,11,,,
AGAP003748,,25.36,0.001834,0.21277423,5.39E-05,2,,,
AGAP003749,,1.39,1.02E-06,0.141657619,0.000169592,3,,,
AGAP003750,,51.76,0.004041736,0.214742068,5.79E-05,2,,,
AGAP003751,CPAP1-C,5.43,0.000246639,0.192857414,0,3,,,
AGAP003755,,9.68,0.000224307,0.228620583,8.34E-07,4,,,
AGAP003757,,3.46,1.31E-06,0.162454237,1.02E-05,9,,,
AGAP003758,,3.51,1.17E-05,0.19489472,4.89E-07,1,,,
AGAP003759,,18.66,0.000138029,0.217791314,0.000455118,1,,,
AGAP003760,,0.67,3.96E-09,0.137746702,0,4,,,
AGAP003762,,5.52,3.49E-06,0.187492583,2.28E-06,9,,,
AGAP003763,,2.1,1.03E-05,0.191784909,0,1,,,
AGAP003766,,4.83,0.000496031,0.209277672,0.000183766,3,,,
AGAP003767,,37.48,0.000467613,0.210034337,1.85E-05,7,,,
AGAP003768,RpS2,63.98,0.012886036,0.239894322,4.85E-05,5,core4854,,
AGAP003769,,6.29,8.17E-05,0.197181826,2.78E-06,5,,,
AGAP003770,mRpL51,261.49,0.011115017,0.263009708,0.002301086,5,core4854,core6920,
AGAP003771,,108.16,0.000714936,0.232863361,0.000133733,8,core4854,,
AGAP003772,,4.82,0.000629762,0.207976752,0,2,,,
AGAP003773,,49.94,2.16E-05,0.205338359,0.000294398,9,,,
AGAP003774,,26.07,5.11E-06,0.192397432,0.000300867,9,,,
AGAP003775,,40.57,4.29E-05,0.204834277,0.000169461,9,,,
AGAP003776,,31.15,1.91E-05,0.191686131,0,9,,,
AGAP003777,,35.85,0.000149893,0.215645069,0.001159883,9,,,
AGAP003778,,46.56,2.86E-05,0.200982008,7.25E-05,9,,,
AGAP003779,,63.15,0.00060084,0.224334236,3.73E-05,8,,,
AGAP003780,,39.12,0.00605333,0.221933479,0.000242797,2,,,
AGAP003781,,162.65,0.01477973,0.237021262,0.000189205,2,core4854,,
AGAP003782,,70.36,0.006579202,0.227464604,0.000547647,2,,,
AGAP003783,,109.88,0.017691456,0.233079483,0.000162479,3,core4854,,
AGAP003785,,3.6,3.82E-06,0.18237132,0,9,,,
AGAP003786,,62.72,0.003481534,0.217770232,0.00010644,2,,,
AGAP003787,,95.33,0.005128492,0.229394823,0.000219827,2,,,
AGAP003788,,54.92,0.003941019,0.218215032,0.00028107,13,,,
AGAP003789,,23.82,0.004308368,0.224287548,3.74E-07,3,,,
AGAP003790,ANXB9,1.4,0.000554939,0.19146845,0,3,,,
AGAP003791,,2.72,2.67E-05,0.202494193,4.31E-08,4,,,
AGAP003792,,4.13,2.00E-05,0.195324052,6.54E-05,1,,,
AGAP003793,,4.14,7.75E-05,0.191544754,4.59E-05,12,,,
AGAP003794,,45.49,0.000417961,0.226677769,9.41E-05,4,,,
AGAP003795,,0.7,3.96E-06,0.176318612,0,4,,,
AGAP003796,,116.13,0.001176986,0.237098832,4.90E-05,4,core4854,,
AGAP003797,,126.69,0.035037438,0.239743246,5.67E-05,3,core4854,core6920,
AGAP003798,,2.09,2.58E-05,0.197081829,4.31E-08,1,,,
AGAP003800,,55.44,0.00055187,0.230113365,4.88E-05,1,,,
